"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","id","app_id","GOOD"
"8390","2006","02","04","Saturday",800,"SO",24,3,"R",1.1,963.5,663.64,10,2,13.49,0,37.05,6.79,1.81,53.9217382813,1.06,2.91,"3",0,1,0.333333333333333,1,-12581,"0"
"8391","2006","02","04","Saturday",1260,"SC",39,2,"R",1.27,2075,1587.02,40,1,16.54,0,46,0,0,86.328125,1.09,1.88,"3",0,1,0.2,1,-12569,"0"
"8392","2006","02","04","Saturday",1,"FT",34,1.49,"R",1.13,1436.5,1329.27,23.25,1.52,10.16,0,32.7,3.48,2.52,49.3572070313,1.07,2.19,"4",210.71,0,0.5,2,12580,"1"
"8393","2006","02","04","Saturday",0,"SB",20,1.58,"R",1.12,795.5,516.49,18.94,1.21,12.68,0,37.09,6.39,1.57,46.59943847657,1.08,2.5,"4",25.5399999999994,0,0.5,2,12574,"1"
"8394","2006","02","04","Saturday",1,"SN",20,1,"P",1.11,728.5,520.35,17.79,1.26,11.92,0.065295518,50.03,8.62,1.61,33.734375,1.09,2.33,"5",7.62999999999938,0,0.4,1,-12565,"0"
"8395","2006","02","07","Tuesday",0,"SC",18,1,"P",2,1068,435.36,6,1,16,0.183317327,33,20,2.31,49.828125,2,0,"3",456,1,0.1,2,12590,"1"
"8396","2006","02","07","Tuesday",0,"SO",19,1,"P",1,1015,352.77,6,2,13,0.426944889,34.43,26,1,70.484375,2,0,"3",464,2,0.1,1,-12593,"0"
"8397","2006","02","07","Tuesday",1,"SO",19,1,"P",1,1117.5,377.5975,6,2,12,0.389109631,25.1,26,2,76.15625,2,0,"3",457,2,0.1,1,-12591,"0"
"8398","2006","02","07","Tuesday",0,"SO",19,1.05,"P",1.26,1063.5,546.4,24.01,1.47,57,0.552756861,21.01,25,0,61.796875,1,1,"5",99.41,0,0.266666666666667,2,12602,"1"
"8399","2006","02","07","Tuesday",0,"SF",18,1,"P",1.11,885,508.8,20.31,1.2,7,0.035599845,46.98,21,0,72.1875,1.03,1.72,"5",22.2999999999994,0,0.3,1,-12612,"0"
"8400","2006","02","07","Tuesday",100,"SE",19,1.12,"P",1.21,950,525.7,17.96,1.36,4,0.028490721,52.88,6,1,33.234375,1,0,"5",100.01,0,0.266666666666667,1,-12583,"0"
"8401","2006","02","07","Tuesday",1,"SO",22,1,"P",2,150,359.66,5,1.42,4,0.186607029,0,13,2,49.03125,1,0,"5",190.6,0,0.1,1,-12594,"0"
"8402","2006","02","07","Tuesday",480,"SO",23,1.2,"R",1.8,767.5,565.55,16,2,12.09,0.610894207,77.82,6.97,2,18.68359375,3,1,"3",0,1,0.233333333333333,1,-12597,"0"
"8403","2006","02","07","Tuesday",0,"SN",22,1,"R",2,1773,685.82,1,2,15.71,0.93223764,0,10.41,5,30.55859375,3,0,"3",0,1,0.133333333333333,1,-12584,"0"
"8404","2006","02","07","Tuesday",300,"SO",22,2,"R",1.52,1394,520.34,38,1,12.7,0.045082034,0,8.6,2.19,13.02539063,1,0.63,"3",990,1,0.233333333333333,1,-12606,"0"
"8405","2006","02","07","Tuesday",480,"SD",26,2,"R",1.12,1306.83333333333,460.45,19,1,17.14,0.025345706,28.77,8.69666666666667,1,63.46875,1.08,1.77,"3",0,1,0.266666666666667,2,12607,"1"
"8406","2006","02","07","Tuesday",0,"SB",27,1,"R",1.12,924,760.68,19.15,1.31,8.42,0,39.78,4.23,0.92,46.43028808594,1.07333333333333,2.16,"4",19.5599999999995,0,0.433333333333333,1,-12589,"0"
"8407","2006","02","07","Tuesday",1,"SB",18,1,"P",1,1450,0,2,1,9,0,41.36,6,2,71.796875,2,1,"3",615,1,0.0333333333333333,2,12603,"0"
"8408","2006","02","07","Tuesday",0,"SE",18,1,"P",1.1,1046,715.76,22.16,1.35,6,0,50.56,9,0,87.65625,1.12,1.65,"5",66.5499999999997,0,0.3,2,12598,"0"
"8409","2006","02","07","Tuesday",0,"SO",24,1.48,"R",3,2450,218,3,1,28.08,0.099160083,36,10.56,0,77.296875,2,1,"3",0,1,0.133333333333333,2,12601,"0"
"8410","2006","02","07","Tuesday",1,"SB",22,1.21,"R",1.28,1202.5,857.8,18,1.66,10.59,0.490873172,73.3366666666667,4.74,1.33,57.3828125,1,0,"5",97.18,0,0.366666666666667,2,12587,"0"
"8411","2006","02","07","Tuesday",0,"SG",21,3,"R",1.13,1119,739.1,20.8,1.35,13.28,0,41.48,7.23,1.13,56.378203125,1.06333333333333,1.99,"4",43.9399999999996,0,0.433333333333333,2,12599,"0"
"8412","2006","02","08","Wednesday",1460,"SM",26,2.48,"P",1.13,3300,0,20,1,24,0.033753812,22.91,15,7,45.0703125,1.06,2.32,"3",0,1,0.2,2,12627,"1"
"8413","2006","02","08","Wednesday",0,"SG",24,2,"P",1,100,448.22,5,2,10,0.085631052,284,6,5,66.6875,2,1,"3",0,1,0.0333333333333333,1,-12617,"0"
"8414","2006","02","08","Wednesday",0,"SN",24,1,"P",1.25,1135.5,856.77,23.59,1.6,9,0.024699013,82.26,10,2.92,66.953125,2,0,"5",119.64,0,0.266666666666667,1,-12622,"0"
"8415","2006","02","08","Wednesday",500,"SO",19,1.54,"P",1.08,832,489.23,18.23,1.25,4,0.048916779,27.04,7,2,28.17578125,1.1,2.22,"5",17.1499999999994,0,0.333333333333333,2,12629,"1"
"8416","2006","02","08","Wednesday",1,"SF",22,1,"P",1,1066,974.56,2,4,5,0.039758985,51.08,6,6,58.546875,2,1,"1",0,2,0.1,1,-12621,"0"
"8417","2006","02","08","Wednesday",0,"SM",19,2,"P",1.13,1329.5,379.52,14,1,1,0,23.07,9.49,4,77.234375,1,1.31,"3",375,1,0.2,2,12625,"1"
"8418","2006","02","08","Wednesday",1,"SE",27,4,"R",1.09,4200,1271,15,4,11.43,0.083942081,0,8.29,3.92,49.6875,1,3,"2",782,3,0.133333333333333,1,-12615,"0"
"8419","2006","02","08","Wednesday",7000,"SD",22,1.62,"R",1,1620,677.77,4,3,13.79,0.286907178,54.5,7.68,2,29.03515625,1,2,"3",0,1,0.2,1,-12631,"0"
"8420","2006","02","08","Wednesday",1,"SD",23,6,"R",1,1098.5,415.91,3,1,12.13,0.272752927,26,8.64,2.31,62.0546875,1,2,"3",0,1,0.166666666666667,2,12630,"1"
"8421","2006","02","08","Wednesday",780,"SO",38,2.08,"R",1.43,1910.5,1229.94,33.11,1.67,6.32,0.025230151,96.46,4.09,3.5,26.6953125,1.23,1.58,"5",252.69,0,0.466666666666667,2,12628,"1"
"8422","2006","02","08","Wednesday",1,"SB",20,1.55,"R",1.1,911.5,538.01,20.95,1.07,11.53,0.128540624,29.45,7.14,1.52,62.1171875,1.08,2.375,"5",21.5599999999994,0,0.433333333333333,2,12619,"1"
"8423","2006","02","08","Wednesday",0,"SL",20,3,"R",1.12,1089,587.82,20.94,1.27,11.2,0.129890184,42.62,5.47,1.61,30.71875,1.08,1.99,"5",54.2099999999997,0,0.4,1,-12618,"0"
"8424","2006","02","08","Wednesday",0,"SO",28,4,"P",1.09,950,1013.63,98,2,17.93,0.009662168,30.15,12.49,4.13,25.6328125,1,1.45,"3",689,1,0.233333333333333,2,12620,"0"
"8425","2006","02","09","Thursday",100,"SF",27,1.44,"P",1.12,1180,683.58,32,1,28,0.429926277,46.06,25,3.66,24.7890625,1.04,2.42,"3",0,1,0.266666666666667,2,12643,"1"
"8426","2006","02","09","Thursday",700,"FT",19,1.42,"P",1,1037,490.17,4,3,25,0,57.53,7,2,64.71875,2,0,"3",0,2,0.133333333333333,2,12637,"1"
"8427","2006","02","09","Thursday",0,"SH",18,1,"P",1.27,526,529.64,18.6016666666667,1.26,9.85,0.284712646,58.57,2,0,50.921875,1,1,"5",36.84,0,0.3,2,12634,"1"
"8428","2006","02","09","Thursday",800,"SO",18,0.93,"P",1.11,713.5,400.04,20.7466666666667,1.17,9.74,0.011070915,41.81,1,0,39.4453125,1.07,1.86,"5",20.7199999999994,0,0.366666666666667,2,12639,"1"
"8429","2006","02","09","Thursday",160,"FT",19,1.24,"P",1.15,1668,715.29,35,1,19.48,0.053057248,66.11,14.05,13,40.6015625,1.05,2.45,"3",0,1,0.3,2,12638,"1"
"8430","2006","02","09","Thursday",400,"SL",21,2,"R",1.18,810.5,520.85,6,1,10.39,0.522184361,28.22,8.92,1.95,35.0234375,1,3,"3",282,1,0.266666666666667,2,12635,"1"
"8431","2006","02","09","Thursday",900,"SO",19,1.22,"R",1,635.5,295.06,4,1,18.22,0.136760695,0,9.07,0,57.34375,1.13,2.36,"3",0,1,0.233333333333333,2,12641,"1"
"8432","2006","02","09","Thursday",0,"SL",19,1,"P",1,250,244.45,3,1,10.545,0.16350665,0,0,2,56.59375,1.07,2.33,"3",0,1,0.133333333333333,2,12640,"1"
"8433","2006","02","09","Thursday",1,"SE",30,1.72,"R",1.14,1272.83333333333,950.63,18.33,1.38,11.13,0.358808022,29.08,6.21,1.75,65.578125,1.05,2.35,"5",30.9499999999995,0,0.466666666666667,2,12633,"1"
"8434","2006","02","10","Friday",0,"SB",18,1,"P",1.14,669.5,348.36,18,2,63,0.127939025,30.47,5,1,72.640625,1,1,"3",0,2,0.133333333333333,1,-12667,"0"
"8435","2006","02","10","Friday",1,"SF",19,1,"P",1.2,737.5,404.95,72,2,32,0.06497323,51.115,20,1,81.875,1.06,2.02,"3",0,1,0.2,1,-12663,"0"
"8436","2006","02","10","Friday",0,"SN",19,2,"P",2,1900,681,3,2,13,0.10915409,50.815,28,1,75.328125,2,0,"3",5,2,0.0333333333333333,1,-12649,"0"
"8437","2006","02","10","Friday",0,"SL",18,1,"P",1,687.5,268.33,1,1,8,0.046667296,0,21,1,35.4765625,2,1,"3",0,1,0.1,1,-12668,"0"
"8438","2006","02","10","Friday",340,"SA",23,2,"R",1.19,1129,736.42,19,3,5,0.243170916,27.64,0,2.64,73.8125,1,3,"3",0,2,0.166666666666667,1,-12662,"0"
"8439","2006","02","10","Friday",120,"SO",18,0.95,"P",1.16,896,395.98,23.89,1.12,4,0,30.38,27,0,63.7734375,1.06,2.17,"5",25.8099999999994,0,0.333333333333333,2,12658,"1"
"8440","2006","02","10","Friday",0,"SK",19,1,"P",1.04,943,275.8,9,1.28,2,0.015893349,0,18,1.86333333333333,70,1.05,3,"5",36.6899999999994,0,0.233333333333333,2,12656,"1"
"8441","2006","02","10","Friday",760,"SM",21,2.22,"P",1.15,500,404,14,2,19.17,0.256533895,51.73,11.63,0,54.6171875,1,1.51,"3",1857,2,0.2,1,-12647,"0"
"8442","2006","02","10","Friday",1,"SO",25,2,"R",1,750,218,3,2,11.5,0.233702747,1,8.24,0,52.5546875,1,1,"3",0,2,0.0666666666666667,1,-12653,"0"
"8443","2006","02","10","Friday",1760,"SM",43,1,"R",1.34,1650,32,9,1,13.62,0,0,10.41,0,48.96875,1.19,4,"3",0,1,0.133333333333333,2,12648,"1"
"8444","2006","02","10","Friday",0,"SO",18,1,"R",1.07,882.5,552.85,19.51,1.08,8.98,0.047614246,40.605,7.86,0.54,31.84765625,1.05,2.44,"5",46.2899999999994,0,0.433333333333333,1,-12661,"0"
"8445","2006","02","10","Friday",1,"SA",22,1,"P",1.07,842.5,629.2,23.5,1.21,12,0,33.08,12.41,2.41,57.1237890625,1.07,2.75,"4",32.7699999999994,0,0.433333333333333,1,-12654,"0"
"8446","2006","02","10","Friday",1,"SN",28,1.44,"R",1.07,978.5,647.35,21.42,1.28,8.44,0,34.36,6.08,1.59,48.4658984375,1.06,2.65,"4",22.8199999999995,0,0.466666666666667,1,-12652,"0"
"8447","2006","02","10","Friday",460,"SE",18,1.34,"R",1.12,1142.5,677.91,19.62,1.22,11.58,0.637708236,30.01,7.08,1.2,50.6796875,1.08,2.47,"5",83.9399999999995,0,0.433333333333333,2,12660,"0"
"8448","2006","02","11","Saturday",1,"SO",23,2,"P",1.09,950,538.62,44,1,11,0.220858249,29,26,6,57.421875,1.05,2.26,"3",0,1,0.133333333333333,1,-12670,"0"
"8449","2006","02","11","Saturday",0,"SA",19,1,"P",1.04,903,516.52,17.22,1.11,7,0.058305532,24.47,2,1.33,45.0390625,1.05,2.75,"5",25.0499999999994,0,0.333333333333333,2,12678,"1"
"8450","2006","02","11","Saturday",0,"SB",42,1,"R",1.17,200,218,12,1.92,6,0.282992721,26,1,6,52.125,1.13,3,"5",53.3799999999996,0,0.133333333333333,1,-12681,"0"
"8451","2006","02","11","Saturday",0,"SO",18,2,"P",1.18,634.5,360.45,19.01,1.24,4,0,24.64,12,1,64.90625,1,2,"5",194.31,0,0.233333333333333,2,12682,"1"
"8452","2006","02","11","Saturday",1000,"SB",24,1.57,"R",1.38,926,576.71,8,2,9.88,0.280710369,57.85,5.035,2.34,26.234375,1,1,"3",0,2,0.266666666666667,1,-12674,"0"
"8453","2006","02","11","Saturday",300,"SN",37,3,"R",1,3400,928.98,4,2,9.09,0,92,6.65,0,32.8828125,1,1.53,"3",172,1,0.133333333333333,2,12686,"1"
"8454","2006","02","11","Saturday",1,"SB",21,4,"R",1.31,1008.5,482.53,11,1,8.05,0.222618641,90,6.125,1.77,51.6328125,1.26,2.3,"3",0,1,0.266666666666667,1,-12680,"0"
"8455","2006","02","11","Saturday",0,"SA",26,4,"R",1.42,1935.5,1216.93,11,1.63,14.52,0,121,5.95,2.6,55.921875,2,0,"5",658.62,0,0.3,1,-12673,"0"
"8456","2006","02","11","Saturday",160,"SC",21,1.76,"R",1.07,1067.5,632.78,18.96,1.31,14.87,0,38.35,7.34,1.14,49.5505859375,1.06,2.47,"4",62.0299999999995,0,0.466666666666667,1,-12688,"0"
"8457","2006","02","11","Saturday",200,"SA",25,1.85,"R",1.11,1452.5,775,20.43,1.37,9.23,0.201454878,17.66,4.15,1.51,44.548828125,1.05,2.5,"5",27.3899999999996,0,0.466666666666667,2,12684,"1"
"8458","2006","02","11","Saturday",1,"SO",19,1.43,"R",1.1,959.5,551.81,18.52,1.18,11.11,0,24.91,7.17,1.66,53.3061132813,1.08,2.54,"4",42.6099999999994,0,0.466666666666667,2,12679,"1"
"8459","2006","02","11","Saturday",1000,"SO",21,1.82,"P",1.09,1032.5,640.41,20.92,1.28,11.83,0,24.58,8.64,2.6,52.86583984375,1.05,2.57,"4",72.1299999999996,0,0.466666666666667,2,12669,"1"
"8460","2006","02","11","Saturday",0,"SL",18,1,"R",1.44,807,583.94,21,1,50,0.030901222,69.265,9,0,54.796875,2,1,"2",0,1,0.133333333333333,2,12672,"0"
"8461","2006","02","11","Saturday",0,"SO",23,1.31,"R",1.09,1308,690.01,20.23,1.27,11.01,0,30.47,6.37,1.32,49.5859375,1.06,2.73,"5",14.5499999999994,0,0.433333333333333,2,12676,"0"
"8462","2006","02","11","Saturday",0,"FT",25,1.37,"R",1.11,1549,932.78,20.91,1.31,12.36,0.070980766,35,5.54,1.42,60.0859375,1.06,2.6,"5",4.60999999999952,0,0.466666666666667,2,12675,"0"
"8463","2006","02","14","Tuesday",0,"SF",20,1,"P",1.24,150,0,17,1,31,0,48.8,15,4,79.796875,1,1,"3",0,1,0.0666666666666667,1,-12706,"0"
"8464","2006","02","14","Tuesday",0,"SC",21,2,"P",1.3,796,489.1,21,1.49,30,0.187986522,0,7,1,73.9375,2,1,"5",115.88,0,0.166666666666667,1,-12708,"0"
"8465","2006","02","14","Tuesday",800,"SC",21,3,"P",1.28,950,0,12,1,29,0.030583933,0,13,3,81.25,1,0,"3",0,1,0.0333333333333333,1,-12692,"0"
"8466","2006","02","14","Tuesday",0,"SA",19,1,"P",1.14,411,228.93,50,1,28,0,29,10,1.07,65,1.07,1.63,"3",0,1,0.233333333333333,2,12709,"1"
"8467","2006","02","14","Tuesday",0,"SO",18,1.04,"P",1,590,196.92,2,1,27,0,21.81,7,0,64.40625,2,0,"3",0,1,0.133333333333333,2,12690,"1"
"8468","2006","02","14","Tuesday",0,"SO",21,1,"P",1.25,691,333.59,18,2,13,0.158031421,0,2,2.34,71.484375,2,1,"3",0,1,0.166666666666667,2,12712,"1"
"8469","2006","02","14","Tuesday",0,"SB",18,1,"R",1,950,429.0175,6,2,13,0.157091925,31.12,2,1.45,84.75,1,0,"3",886,1,0.1,1,-12697,"0"
"8470","2006","02","14","Tuesday",360,"SO",21,1.91,"P",1.64,1061,614.89,29.66,1.62,13,0,206.84,26,4,84.03125,2,1,"5",230.89,0,0.266666666666667,2,12695,"1"
"8471","2006","02","14","Tuesday",0,"SO",21,1,"P",1.27,1161.5,521.18,16,3,12,0,27.52,11,4,76.328125,1,0.56,"3",0,3,0.166666666666667,1,-12714,"0"
"8472","2006","02","14","Tuesday",0,"SB",18,1,"P",1.14,433,299.92,17.95,1.07,9,0.046522156,34.84,5,0,59.359375,1,0,"5",44.6699999999999,0,0.233333333333333,1,-12698,"0"
"8473","2006","02","14","Tuesday",0,"SO",39,2,"P",1.67,1850,1202.23,8,5,5,0.279754246,61.13,2,7,58.2578125,2,1,"2",0,3,0.1,1,-12700,"0"
"8474","2006","02","14","Tuesday",0,"SE",25,2,"R",1.15,800,527,8,1,2,0,0,1,2,50.07057617193,1.11,2,"3",0,1,0.166666666666667,1,-12699,"0"
"8475","2006","02","14","Tuesday",720,"SN",21,0,"R",1.73,904,788.96,7,3,10.3,0.217151219,126,7.11,1,24.99609375,2,0,"1",83,3,0.166666666666667,1,-12715,"0"
"8476","2006","02","14","Tuesday",0,"SO",20,1,"P",1,654.5,406.81,1,2,13.76,0.262078135,0,9.27,1,18.72265625,2,1,"5",48.27,0,0.166666666666667,1,-12702,"0"
"8477","2006","02","14","Tuesday",0,"SO",21,3,"P",1.19,1145,419.36,26,1.5,18.65,0,0,13.79,2.44,41.6796875,1,0,"5",347.82,0,0.266666666666667,1,-12704,"0"
"8478","2006","02","14","Tuesday",1,"SO",19,1,"P",1.17,813.5,521.19,18.41,1.36,9.6,0.194855293,53.96,6.76,1.01,57.1015625,2,1,"5",48.17,0,0.333333333333333,1,-12716,"0"
"8479","2006","02","14","Tuesday",1000,"SB",32,1.23,"R",1.2,1237.5,947.44,25.55,1.49,14.29,0.105858256,52.64,6.77333333333333,2.39,77.203125,1,0,"5",181.49,0,0.366666666666667,1,-12701,"0"
"8480","2006","02","14","Tuesday",0,"SN",17,1,"R",1.09,851,424.42,22.79,1.21,8.99,0,33.83,8.04,0.499999999999999,47.00625976563,1.07,2.22,"4",32.6799999999995,0,0.433333333333333,2,12717,"1"
"8481","2006","02","14","Tuesday",1,"SN",24,1,"R",1.06,874.5,613.3,23.96,1.25,9.26,0,43.61,5.5,1.48,48.6608984375,1.04,2.03,"4",75.6599999999997,0,0.433333333333333,1,-12696,"0"
"8482","2006","02","14","Tuesday",0,"SA",21,1,"R",1.08,713,508.1,22.68,1.25,9.09,0.02257507,46.51,7.27,1.47,40.515625,1.04,2.07,"5",121.66,0,0.4,2,12705,"0"
"8483","2006","02","15","Wednesday",1,"SO",23,4,"P",1.48,6350,3288,33,1,63,0,87,4,3,88.484375,1,1.2,"3",2895,1,0.0666666666666667,1,-12737,"0"
"8484","2006","02","15","Wednesday",1,"SD",22,1,"P",1.18,100,352.9,27,2,39,0.083363778,58.32,6,4,86.140625,1,1.19,"3",182,1,0.133333333333333,2,12735,"1"
"8485","2006","02","15","Wednesday",0,"SO",17,1,"P",1.14,450,233.8975,18.53,1.18,23,0.069182558,37.17,15,0.41,77.625,1,1,"5",29.66,0,0.266666666666667,1,-12745,"0"
"8486","2006","02","15","Wednesday",0,"SD",22,1,"P",1,150,126,3,3,21,0.099506521,57,13.23,6,64.265625,1,4,"3",0,3,0.0333333333333333,1,-12729,"0"
"8487","2006","02","15","Wednesday",0,"SO",30,1,"P",2,1466,1055.3,4,1,11,0.003193447,88.63,29,4.55,38.265625,2,1,"3",0,1,0.133333333333333,1,-12739,"0"
"8488","2006","02","15","Wednesday",0,"SO",16,0.83,"P",1.16,680.5,288.19,21.82,1.06,12,0,31.46,6,0.189999999999999,76.0625,1.06,1.86,"5",10.1599999999994,0,0.366666666666667,2,12726,"1"
"8489","2006","02","15","Wednesday",0,"SM",22,6,"R",1,1106.5,681.326666666667,5,3,9,0.056989446,48.81,1,1,67.59375,2,0,"2",12,3,0.1,1,-12742,"0"
"8490","2006","02","15","Wednesday",0,"SC",20,1,"P",1.3,1500,310,7,1,3,0.010823112,70,3,3,52.546875,1.08,2.4,"3",0,1,0.1,1,-12727,"0"
"8491","2006","02","15","Wednesday",0,"SO",18,0.85,"P",1.16,682.5,324.01,15.37,1.23,2,0,31.97,7,0,43.671875,1.05,1.9,"5",23.8674999999994,0,0.333333333333333,2,12722,"1"
"8492","2006","02","15","Wednesday",0,"SD",19,1,"P",1,1350,0,3,1,2,0.500671968,39,11,2,39.9921875,1,2,"3",0,1,0,1,-12732,"0"
"8493","2006","02","15","Wednesday",1720,"SL",49,1,"H",1.99,6670,2832.99666666667,28,4,1,0.164510353,244.59,6.98,5,53.703125,1,1.64,"3",86,2,0.2,1,-12724,"0"
"8494","2006","02","15","Wednesday",1,"SO",24,1,"P",1.15,812.5,362.93,15,1,11.19,0.270804473,1,8.745,2,54.6833984375,1.08,2.31,"3",0,1,0.266666666666667,1,-12741,"0"
"8495","2006","02","15","Wednesday",0,"SO",19,0,"P",1.16,579,410.59,19.9,1.27,16.19,0.482308869,41.14,8.77,0,70.234375,1,0,"5",74.62,0,0.3,1,-12723,"0"
"8496","2006","02","15","Wednesday",0,"SA",20,2,"R",1.08,864,499.82,20.43,1.31,11.44,0,31.58,5.73,2,61.578125,1.05,2.22,"5",43.5899999999995,0,0.366666666666667,1,-12736,"0"
"8497","2006","02","15","Wednesday",460,"SB",21,1.3,"P",1.09,951.833333333333,457.04,17.49,1.14,13.25,0.165877579,19.8,8.35,2.17,52.0859375,1.11,2.5,"5",20.0599999999994,0,0.433333333333333,2,12731,"1"
"8498","2006","02","15","Wednesday",1,"SF",23,1.36,"R",1.16,854.5,556.41,21.88,1.33,8.86,0.58129013,33.98,6.47,1.95,38.421875,1.09,2.18,"5",17.1899999999994,0,0.433333333333333,2,12721,"1"
"8499","2006","02","15","Wednesday",0,"SC",19,1,"P",1,524.833333333333,186.9,2,1,19,0.379502506,32,10,1,59.421875,1,1,"3",0,1,0.0666666666666667,2,12734,"0"
"8500","2006","02","15","Wednesday",0,"SE",20,2,"R",1.1,1200,387.91,12,1,8,0.029068316,30.15,2,0,72.109375,1,1.72,"3",1138,1,0.133333333333333,2,12743,"0"
"8501","2006","02","15","Wednesday",0,"SB",22,1.31,"R",1.16,914,744.35,24.05,1.45,9.28,0.770240109,35.48,5.76,2.02,29.8359375,1.1,2.16,"5",58.6699999999995,0,0.433333333333333,2,12733,"0"
"8502","2006","02","16","Thursday",200,"SD",24,5,"P",1.31,1355.5,625.71,41,1,21,0.21874207,61.17,10,7,73.71875,1,0,"3",0,1,0.133333333333333,1,-12757,"0"
"8503","2006","02","16","Thursday",0,"SM",19,1.29,"P",1.07,711,196.31,10,1,15,0,21.3,5,1.38,69.375,1.1,2.71,"3",0,1,0.266666666666667,2,12756,"1"
"8504","2006","02","16","Thursday",0,"SM",18,1,"P",3,1300,461.8,3,1,4,0,124.62,9.149,0,75.6875,3,1,"3",149,1,0.1,1,-12754,"0"
"8505","2006","02","16","Thursday",840,"SO",22,2,"R",1.18,1106.5,822.19,33,1,4,0.128996541,55,1,4,71,1.09,1.94,"3",0,1,0.166666666666667,1,-12752,"0"
"8506","2006","02","16","Thursday",1,"SO",18,1.24,"R",2,841,376.89,4,1,1,0.271919685,39.57,8.77,1.065,44.34375,3,1,"3",0,1,0.2,2,12749,"1"
"8507","2006","02","16","Thursday",1,"SO",33,1,"R",1.21,3050,1444.49,18,1.77,8.71,0,32,7.1,1.98,49.0064453125,1,2,"5",304.66,0,0.3,1,-12759,"0"
"8508","2006","02","16","Thursday",5800,"SA",20,2,"R",1.9,2187,1494.44,20.88,1.95,21.66,0,301.24,11.64,1,59.859375,1,0,"5",624.5,0,0.3,1,-12758,"0"
"8509","2006","02","16","Thursday",0,"SB",23,1.72,"R",1.15,1176.5,792.74,19.68,1.17,9.21,0.188263573,31.58,5.34,1.43,29.703125,1.1,2.62,"5",25.1199999999995,0,0.433333333333333,2,12755,"1"
"8510","2006","02","16","Thursday",0,"SC",18,1,"R",1.15,1049,587.73,21.41,1.16,16.99,0.062328957,32.61,10.11,0.87,65.421875,1.06,2.47,"5",44.5399999999994,0,0.4,1,-12753,"0"
"8511","2006","02","16","Thursday",1,"SB",30,1.7,"R",1.15,1463.83333333333,939.38,18.71,1.22,8.86,0,28.7,5.83,1.95,47.6413085938,1.09,2.76,"4",58.7099999999997,0,0.466666666666667,2,12750,"1"
"8512","2006","02","16","Thursday",300,"SN",37,2,"R",1.12,1792.5,1150.48,26.74,1.51,11.12,0,44.61,6.08,3.16,76.9375,1.07,2.31,"5",121.92,0,0.4,1,-12748,"0"
"8513","2006","02","17","Friday",0,"SO",18,1,"P",1.54,1207.5,550.515,24.34,1.32,27,0.207613668,128.5,20,0,60.65625,2,1,"5",34.7199999999999,0,0.233333333333333,1,-12775,"0"
"8514","2006","02","17","Friday",1,"SO",20,3,"P",1.13,150,0,8,1,23,0,40,5,2,65,1.08,2.84,"3",0,1,0.1,1,-12761,"0"
"8515","2006","02","17","Friday",500,"SF",18,0.98,"P",1.27,870.5,472.945,19.13,1.39,18,0.346763071,56.88,12,1,59.859375,1,1,"5",88.83,0,0.266666666666667,1,-12776,"0"
"8516","2006","02","17","Friday",1,"SL",20,2,"P",1.08,1012.5,679.54,20.67,1.18,10,0.594894262,39.36,9.68,2,56.65625,1.07,2.54,"5",44.1899999999996,0,0.333333333333333,1,-12764,"0"
"8517","2006","02","17","Friday",1,"SD",18,0.78,"P",1.07,942.5,526.075,25.1,1.17,6,0.280737599,55.69,18,0,46.8046875,1.07,2.28,"5",11.1399999999994,0,0.333333333333333,2,12767,"1"
"8518","2006","02","17","Friday",0,"SA",29,1,"H",1.12,1873.5,1118.09,19.14,1.29,3,0.01111367,23.37,8.35,2.76,26.046875,1.06,2.4,"5",154.04,0,0.366666666666667,2,12779,"1"
"8519","2006","02","17","Friday",200,"SB",21,2,"P",1.46,1030,620.79,21,1,2,0.105992782,51.72,6,2.31,54.7578125,2,1,"3",0,1,0.166666666666667,1,-12763,"0"
"8520","2006","02","17","Friday",1000,"SO",28,1.44,"R",1,1161.33333333333,538.45,5,1,2,0.080876361,31,8.59,1.27,18.578125,1.07,4,"3",0,1,0.2,1,-12772,"0"
"8521","2006","02","17","Friday",0,"SO",20,2,"P",1.18,746,348.35,14,2,25.57,0,45.63,13.08,1.8,65.421875,1,1.38,"2",0,2,0.266666666666667,1,-12782,"0"
"8522","2006","02","17","Friday",0,"SO",22,4,"H",1,9450,3285,6,2,20.73,0,44,11.28,0,56.646484375,1,2,"3",3517,2,0.1,1,-12781,"0"
"8523","2006","02","17","Friday",700,"SL",25,3,"P",1,2800,342,4,2,19.44,0.091118777,41,13.13,3.84,49.171875,1,1.66,"3",1783,2,0.133333333333333,1,-12770,"0"
"8524","2006","02","17","Friday",0,"SB",23,1,"R",1,1100.5,494.26,2,1,12.59,0.360875107,0,8.83,0,56.8046875,1,1,"3",0,1,0.133333333333333,1,-12780,"0"
"8525","2006","02","17","Friday",660,"SN",18,1.18,"P",1.21,1051,758.025,19.35,1.35,13.89,0.171174324,66.83,8.28,1.09,43.3984375,1,1,"5",95.29,0,0.366666666666667,2,12768,"1"
"8526","2006","02","18","Saturday",500,"SO",19,1.14,"P",1.08,850,326.77,18,1,42,0.129531401,29.95,6,0,52.78125,1.08,2.23,"3",0,1,0.2,2,12794,"1"
