"","Year","Month","Day","wday","disp_income","occ_code","cust_age","time_emp","res_indicator","I_01","I_02","D_02","I_03","I_04","I_05","I_06","D_01","ER_01","ER_02","P_01","S_01","S_02","CA_01","CA_02","CA_03","na_prop","id","app_id","BAD"
"8306","2006","01","28","Saturday",700,"SL",31,2.33,"R",1,2042.5,1216.42,5,3,16.94,0,34.5,9.31,2.43,77.5625,2,1,"3",1370,3,0.233333333333333,"dm.minus",-12435,"0"
"8307","2006","01","28","Saturday",0,"SN",27,1,"R",1.19,650,770.69,15,2,7.72,0.148800023,0,6.5,0,48.9296875,2,0,"3",0,2,0.133333333333333,"dm.minus",-12455,"0"
"8308","2006","01","28","Saturday",0,"SN",28,1,"R",1.17,1018.5,737.65,7,1,8.21,0.688489806,52.48,8.35,0,20.390625,1,1,"5",161.49,0,0.233333333333333,"dm.minus",-12456,"0"
"8309","2006","01","28","Saturday",1,"SO",28,1.34,"R",1,1279.5,795.65,2,1,13.06,0.07147603,30.57,7.02,1.43,71.5,1.11,2.24,"3",0,1,0.3,"dm.plus",12443,"0"
"8310","2006","01","28","Saturday",1,"SO",23,2.06,"R",1,1440.5,743.77,4,1.6,10.92,0.110365275,0,5.94,0,53.7421875,1,2,"5",631.46,0,0.233333333333333,"dm.minus",-12438,"0"
"8311","2006","01","28","Saturday",0,"SD",22,2,"R",1.1,1257.5,843.66,23.65,1.78,9.1,0.261894064,69.07,5.05,1.8,34.78125,1.1,1.93,"5",107.87,0,0.4,"dm.minus",-12453,"0"
"8312","2006","01","28","Saturday",1,"SO",26,1.29,"R",1.08,1419,952.19,21.42,1.4,6.155,0.0573882,21.37,5.15,1.52,42.4453125,1.06,2.44,"5",97.6299999999996,0,0.433333333333333,"dm.plus",12449,"0"
"8313","2006","01","28","Saturday",2,"SO",20,1.37,"R",1.03,994.5,779.04,20.05,1.18,8.05,0.10394277,22.4433333333333,8.55,1.15,52.265625,1.05,2.52,"5",77.3299999999996,0,0.433333333333333,"dm.plus",12441,"0"
"8314","2006","01","28","Saturday",0,"SE",22,3,"P",1.1,2166.5,1662.26,30.52,1.89,2,0.027230101,34.27,29,4,33.3046875,1,2,"5",761.005,0,0.233333333333333,"dm.plus",12436,"1"
"8315","2006","01","31","Tuesday",0,"SL",20,2,"H",1.22,1450,92,16,1,69,0.03066441,44,8,3,71.421875,1,0.97,"3",869,1,0.0666666666666667,"dm.minus",-12487,"0"
"8316","2006","01","31","Tuesday",100,"SO",18,0.98,"P",1.27,828,583.83,22.88,1.18,36,0,56.41,24,1,55.96875,1.14,1.4,"5",60.5899999999997,0,0.333333333333333,"dm.plus",12491,"0"
"8317","2006","01","31","Tuesday",1,"SC",20,2,"P",1.17,1049,554.85,8,1,23,0.479696264,206,4,3,58.296875,1.2,3,"5",160.65,0,0.166666666666667,"dm.minus",-12473,"0"
"8318","2006","01","31","Tuesday",0,"SA",27,1.87,"P",1,10500,7719,1,4,23,0.207828538,75,12,7,61.2578125,1,0,"2",1402,4,0.0333333333333333,"dm.minus",-12460,"0"
"8319","2006","01","31","Tuesday",0,"SE",18,1,"P",1,350,381.6,2,1,22,0.02147089,0,4,1,72.3125,1,1.15,"3",204,1,0.0666666666666667,"dm.minus",-12469,"0"
"8320","2006","01","31","Tuesday",0,"SK",27,1.31,"R",1.38,1650,62,9,3,20,0.349330738,38,21,3.97,52.5234375,1,0,"3",0,2,0.133333333333333,"dm.minus",-12459,"0"
"8321","2006","01","31","Tuesday",200,"SO",21,4,"P",1.23,1054,598.36,26,1,17,0.015507707,40,12,3,89.171875,1,0.6,"3",698,1,0.133333333333333,"dm.plus",12483,"0"
"8322","2006","01","31","Tuesday",1,"SO",25,0,"R",1.345,2550,619,12,2,21,0.135449083,0,18,3.13,64.421875,1,0,"3",0,1,0.0666666666666667,"dm.minus",-12472,"0"
"8323","2006","01","31","Tuesday",0,"SO",18,2,"P",1.23,721.5,527.35,18.72,1.28,17,0.386257269,57.42,3,0,39.6875,1.1,1.48,"5",171.34,0,0.3,"dm.minus",-12485,"0"
"8324","2006","01","31","Tuesday",1,"SB",21,2,"R",1.19,500,94,10,2,12,0,41,5,2,47.203125,1,4,"3",1103,2,0.0333333333333333,"dm.minus",-12477,"0"
"8325","2006","01","31","Tuesday",0,"SB",19,1,"P",1.16,563.5,768.69,18.42,1.2,10,0.100939892,56.2,21,2,34.140625,1.07,1.82,"5",34.0399999999994,0,0.3,"dm.plus",12475,"0"
"8326","2006","01","31","Tuesday",0,"SO",19,1.27,"P",1.16,1138,428.19,7,1,4,0,41.31,18,3,94.015625,1.14,3,"3",0,1,0.2,"dm.plus",12476,"0"
"8327","2006","01","31","Tuesday",900,"SN",27,1,"R",1.36,1719,1009.47,9,5,3,0.092467714,146,6.15,2,79.71875,1,3,"3",0,2,0.133333333333333,"dm.minus",-12478,"0"
"8328","2006","01","31","Tuesday",0,"SO",19,1.25,"P",1.17,558,323.835,15,1,1,0.067798324,40.23,8.685,1.41,35.578125,1,0,"5",85.12,0,0.266666666666667,"dm.plus",12489,"0"
"8329","2006","01","31","Tuesday",680,"SE",23,2.1,"R",1,1276.5,675.44,5,1,1,0.027645741,34,8.9,0,19.6328125,1,0,"1",567.46,0,0.166666666666667,"dm.plus",12464,"0"
"8330","2006","01","31","Tuesday",500,"SB",33,1.24,"R",2,1108,874.13,2,1,15.03,0.137753366,41,7.48,1.16,69.90625,1.36,1.77,"3",0,1,0.266666666666667,"dm.plus",12480,"0"
"8331","2006","01","31","Tuesday",460,"SC",19,1,"P",1,993,380.1,6,2,14.87,0.501801895,37.14,10.14,1.455,55.671875,1,2,"3",459,2,0.233333333333333,"dm.minus",-12470,"0"
"8332","2006","01","31","Tuesday",1,"SD",24,1,"R",1.98,933.375,583.29,112,2,18.47,0.206320582,115.06,9.175,0,39.46875,3,0,"3",0,1,0.2,"dm.minus",-12463,"0"
"8333","2006","01","31","Tuesday",0,"SM",23,1,"R",1.3,1169.5,466.38,33,1,21.89,0.023443176,62.19,10.9,0,82.09375,1,0,"2",253.64,0,0.233333333333333,"dm.minus",-12461,"0"
"8334","2006","01","31","Tuesday",0,"SG",21,3,"R",1.32,771.5,434.06,26,1,22.96,0.033048381,49.64,11.0633333333333,0,65.546875,2,1,"3",0,1,0.2,"dm.minus",-12471,"0"
"8335","2006","01","31","Tuesday",1500,"SO",31,1.39,"R",2,750,676.79,6,1,15.49,0.035622011,90,9.02,0,84.734375,4,0,"3",0,1,0.133333333333333,"dm.minus",-12465,"0"
"8336","2006","01","31","Tuesday",0,"SB",19,2,"R",1.14,566,461.14,18.95,1.16,10.64,0.112738827,61.76,7.46,1.25,43.1171875,1,0,"5",168.34,0,0.333333333333333,"dm.minus",-12468,"0"
"8337","2006","01","31","Tuesday",0,"SK",19,1,"R",1.24,961.5,505.22,19.75,1.21,13.58,0,44.15,9.46,1.15,50.1649609375,1.07,1.54,"4",74.9299999999998,0,0.433333333333333,"dm.minus",-12479,"0"
"8338","2006","01","31","Tuesday",0,"SL",21,3,"P",1.28,856,742.92,22.84,1.23,9,0.384666931,69.27,5,3,66.03125,1.01,1.5,"5",198.7,0,0.3,"dm.plus",12492,"1"
"8339","2006","01","31","Tuesday",0,"SO",20,1,"P",1.35,871,415.72,7,1.24,5,0.044815713,0,1,2,60.6171875,2,2,"5",110.04,0,0.166666666666667,"dm.plus",12482,"1"
"8340","2006","02","01","Wednesday",0,"SD",24,1,"R",1.23,750,960,23,1.71,46,0.038097757,41.65,23,3.99,63.40625,1.07,2.36,"5",66.8299999999995,0,0.233333333333333,"dm.minus",-12506,"0"
"8341","2006","02","01","Wednesday",0,"SE",18,1,"P",1.22,625.5,479.17,16.62,1.27,14,0,47.79,0,0,49.7265625,1,0,"5",87.5,0,0.233333333333333,"dm.plus",12504,"0"
"8342","2006","02","01","Wednesday",0,"SO",21,1,"P",2,350,248,2,3,15,0.126120756,65.29,17,4,63.484375,1,1,"3",0,2,0.0333333333333333,"dm.minus",-12511,"0"
"8343","2006","02","01","Wednesday",0,"SO",45,1,"H",1.41,19050,13269,9,3,6,0,36,2,8,46.2265625,1,3,"3",3913,2,0.0333333333333333,"dm.minus",-12499,"0"
"8344","2006","02","01","Wednesday",2,"SH",22,5,"P",1.08,825,587.46,33,1.46,5,0,39,5,3,53.671875,1.06,2.43,"5",213.84,0,0.233333333333333,"dm.plus",12497,"0"
"8345","2006","02","01","Wednesday",0,"SB",19,1,"P",1,750,374.88,4,2,5,0.236646695,0,9,0,64.5,1,4,"3",593,2,0.0333333333333333,"dm.plus",12510,"0"
"8346","2006","02","01","Wednesday",0,"SL",18,1,"P",1,456.5,317.793333333333,4,1,11.93,0.189220617,68.945,6.54,0.89,38.9296875,2,0,"3",0,1,0.2,"dm.minus",-12495,"0"
"8347","2006","02","01","Wednesday",1220,"SD",34,1,"R",1,2626,1039.02,1,20,14.81,0.240429119,0,8.84,4,61.5703125,2,1,"3",0,2,0.133333333333333,"dm.minus",-12502,"0"
"8348","2006","02","01","Wednesday",1,"SK",28,1.41,"R",1,1173,891.4,6,3,10.57,0.333498036,0,6.54,2.51,51.609375,1,2,"3",0,3,0.2,"dm.plus",12507,"0"
"8349","2006","02","01","Wednesday",1700,"SM",33,2,"H",1.35,8250,61,9,2,22.11,0.115770304,0,11.6,1,64.078125,1,2,"3",0,1,0.1,"dm.minus",-12512,"0"
"8350","2006","02","01","Wednesday",2,"SE",28,1.83,"R",1.15,1344.5,874.63,20.49,1.25,6.88,0.156153928,65.78,6.09,1.58,43.6640625,1.05,2.36,"5",68.3599999999996,0,0.433333333333333,"dm.plus",12505,"0"
"8351","2006","02","01","Wednesday",500,"SE",22,2.07,"R",1.12,1180,757.28,19.12,1.41,9.79,0.309544434,52.624,6.61,1.77,38.96875,1,0,"5",340.65,0,0.366666666666667,"dm.plus",12508,"1"
"8352","2006","02","01","Wednesday",440,"SO",18,1.12,"R",1.11,657.5,375.33,18.71,1.2,11.07,0,33.41,6.31,0.68,54.53125,1.04,2.44,"5",13.0399999999995,0,0.466666666666667,"dm.plus",12503,"1"
"8353","2006","02","01","Wednesday",0,"SA",25,1,"P",1.16,1129.5,952.81,18.6,1.63,9.01,0.165535664,69.15,6.79,2.99333333333333,39.15625,1.09,2.46,"5",16.6099999999995,0,0.4,"dm.plus",12498,"1"
"8354","2006","02","02","Thursday",0,"SM",20,2,"P",1,600,501.71,1,1,26,0.012903373,94,14,4,84.34375,1,1,"3",0,1,0.0333333333333333,"dm.plus",12536,"0"
"8355","2006","02","02","Thursday",1,"SO",18,1,"P",1.61,739,404.32,32,1,24,0,108.05,25,0,72.09375,2,0,"3",0,1,0.133333333333333,"dm.plus",12534,"0"
"8356","2006","02","02","Thursday",0,"SE",17,1,"P",1.66,2669,1299.14,27.06,1.56,14,0.017306268,324.506666666667,11,5.61,98.734375,1.3,1.8,"5",160.03,0,0.333333333333333,"dm.minus",-12543,"0"
"8357","2006","02","02","Thursday",0,"SF",22,1,"P",1.17,1254,507.86,33,2,14,0.021691355,38.56,9,5,75.28125,1,1.27,"3",0,2,0.166666666666667,"dm.minus",-12518,"0"
"8358","2006","02","02","Thursday",0,"SO",20,2,"P",1.17,827,495.42,16.1033333333333,1.38,9,0.107985437,60.51,10.24,3,43.828125,1.07,2.66,"5",35.5999999999995,0,0.366666666666667,"dm.minus",-12517,"0"
"8359","2006","02","02","Thursday",0,"SL",20,2,"P",1.13,839.5,276.84,9,1,6,0.021257062,40,7,4,68.6875,1.04,3,"3",0,1,0.166666666666667,"dm.minus",-12537,"0"
"8360","2006","02","02","Thursday",1,"SO",23,2,"P",1.17,550,463,16,1,2,0.085875304,1,2,3,64.921875,1,1.23,"3",322,1,0.1,"dm.minus",-12523,"0"
"8361","2006","02","02","Thursday",0,"SL",30,1,"R",1,4400,2201,6,3,2,0.449073728,0,5.69,3,63.4921875,1,0,"3",219,3,0.0333333333333333,"dm.minus",-12528,"0"
"8362","2006","02","02","Thursday",0,"SO",20,1,"P",1.46,610,340.6,45,1,2,0.12174931,145.76,2,2,77.625,2,0,"3",0,1,0.133333333333333,"dm.minus",-12539,"0"
"8363","2006","02","02","Thursday",0,"SL",47,1,"H",2,5251.5,2400.54,5,5,10.77,0.177391445,126.29,8.26,4,62.9140625,3,1,"3",37,2,0.166666666666667,"dm.minus",-12542,"0"
"8364","2006","02","02","Thursday",0,"SD",20,2,"P",1.39,2350,1519,7,2,21.59,1.27980483,0,11.85,0,53.09375,2,1,"2",483,2,0.1,"dm.minus",-12541,"0"
"8365","2006","02","02","Thursday",1,"SO",33,1.19,"P",1.43,1746,977.54,29,1,21.76,0.446810962,216.49,27,4.74,63.5234375,1.19,2.03,"5",52.1799999999997,0,0.333333333333333,"dm.plus",12525,"0"
"8366","2006","02","02","Thursday",660,"SN",31,0,"R",1.52,1328,734.97,15,1,10,0.021025787,180,8.92,6,13.29101563,1,1,"3",0,1,0.166666666666667,"dm.minus",-12540,"0"
"8367","2006","02","02","Thursday",300,"SO",20,1.36,"R",1,950,376.64,3,1,11.09,0.347141766,58.01,8.68666666666667,0,50.0546875,2,1,"3",0,1,0.166666666666667,"dm.plus",12521,"0"
"8368","2006","02","02","Thursday",0,"SH",19,1,"R",1.55,944.5,567.59,20.36,1.46,11.04,0,283.39,6.85,0,7.150390625,1.24,1.87,"5",173.35,0,0.366666666666667,"dm.minus",-12538,"0"
"8369","2006","02","02","Thursday",0,"SO",23,2,"R",1.11,836,624.14,21.05,1.31,8.83,0.115407992,53.01,5.87,1.39,36.75,1.05,2.36,"5",21.0199999999996,0,0.4,"dm.minus",-12520,"0"
"8370","2006","02","02","Thursday",0,"SD",31,1,"R",1.21,1500,664.77,6,1,9.32,0.37289378,30,6.75,0,51.890625,1.09,3,"3",0,1,0.166666666666667,"dm.plus",12522,"1"
"8371","2006","02","02","Thursday",0,"FT",21,1.33,"R",1.18,916,645.56,19.12,1.32,11.26,0.082329585,49.23,6.68,1.63,57.3828125,1.05,2.36,"5",21.4099999999995,0,0.466666666666667,"dm.plus",12527,"1"
"8372","2006","02","03","Friday",0,"SH",20,1,"P",1.26,400,520.97,22,1,27,0.01351723,75.71,5,1,69.359375,1.07,2.25,"2",40.4799999999994,0,0.2,"dm.minus",-12561,"0"
"8373","2006","02","03","Friday",1,"SC",20,3,"P",1,678,351.52,2,1,8,0.152875269,10,3,2.28,53.046875,1,1,"3",0,1,0.1,"dm.minus",-12549,"0"
"8374","2006","02","03","Friday",0,"SO",21,1.74,"R",1.18,743,534.73,20.98,1.14,14.02,0.215845192,36.1,6.74,1.77,64.34375,1.05,2.46,"5",10.8399999999994,0,0.433333333333333,"dm.plus",12557,"0"
"8375","2006","02","03","Friday",0,"SO",34,1,"H",8,600,1041.17,6,5,10.47,0.080049821,151.6,9.34,2.9,68.03125,2,1,"3",0,1,0.166666666666667,"dm.minus",-12547,"0"
"8376","2006","02","03","Friday",0,"SO",29,2,"R",1.16,753.5,688.98,33,1,10.06,0.128423519,53.43,7.09,1.55,26.90625,1,1.29,"3",11,1,0.266666666666667,"dm.minus",-12555,"0"
"8377","2006","02","03","Friday",1,"SK",20,1,"P",2,200,351.35,5,1,22.39,0.099133345,56,10.48,2,65.234375,1,2,"3",0,1,0.1,"dm.minus",-12560,"0"
"8378","2006","02","03","Friday",1,"SO",19,1.38,"P",1.32,740,458.835,23.38,1.17,17.86,0.291874368,43.77,9.83,1.47,73.140625,1,1,"5",111.3,0,0.366666666666667,"dm.minus",-12553,"0"
"8379","2006","02","03","Friday",1000,"SC",22,1.85,"R",1.17,987,720.27,20.42,1.23,9.34,0,65.7433333333333,4.79,0.91,40.5723671876,1.07,2.44,"5",70.8799999999996,0,0.466666666666667,"dm.minus",-12554,"0"
"8380","2006","02","03","Friday",0,"SO",21,2,"R",1.17,845,586.76,20.7,1.1,11.29,0,41.1,5.84,1.47,47.5500390625,1.03,2.52,"4",12.6399999999996,0,0.433333333333333,"dm.minus",-12550,"0"
"8381","2006","02","03","Friday",1,"SO",19,1.09,"R",1.19,715,442.485,21.47,1.15,14.79,0.360615476,34.49,8.15,1.18,64.5,1.05,2.3,"5",30.2299999999995,0,0.433333333333333,"dm.plus",12544,"0"
"8382","2006","02","03","Friday",1340,"SO",29,1.48,"R",1.39,350,404,17,3,18.68,0.502372801,51,13.64,5,46.453125,1,1.48,"3",7,1,0.166666666666667,"dm.plus",12551,"1"
"8383","2006","02","03","Friday",300,"SO",28,1.57,"R",1.16,992,757.19,22.89,1.17,10.16,0.028077482,44.4033333333333,4.92,1.39,21.5546875,1.04,2.31,"5",49.5399999999995,0,0.433333333333333,"dm.plus",12545,"1"
"8384","2006","02","04","Saturday",0,"SL",19,2,"P",1.53,914,506.6,19.63,1.52,32,0.055793484,87.52,1,2,39.3984375,2,1,"5",200.64,0,0.233333333333333,"dm.minus",-12578,"0"
"8385","2006","02","04","Saturday",0,"SO",19,1.12,"P",1,350,62,4,1,23,0.014641975,28.785,11,1,38.4296875,1,1.5,"3",0,1,0.133333333333333,"dm.plus",12563,"0"
"8386","2006","02","04","Saturday",0,"SO",33,1,"R",1.41,500,692.84,20,2,19,0.266188591,75,9,3,41.4765625,1,1.36,"3",0,2,0.133333333333333,"dm.plus",12566,"0"
"8387","2006","02","04","Saturday",0,"SM",18,1,"P",1.12,816.5,357.72,23.25,1.17,13,0,24.77,14,2,72.5,1.04,2.37,"5",19.1499999999994,0,0.333333333333333,"dm.minus",-12582,"0"
"8388","2006","02","04","Saturday",1,"SB",18,1,"P",1,150,155,3,1,7,0,100.95,8.97,1,53.71850585948,1,2,"2",94.09,0,0.133333333333333,"dm.minus",-12577,"0"
"8389","2006","02","04","Saturday",100,"SE",19,1.03,"P",1.1,760.5,490.21,17.54,1.23,6,0.024445278,31.63,7,1,33.84375,1.05,2.32,"5",9.72999999999947,0,0.333333333333333,"dm.minus",-12562,"0"
"8390","2006","02","04","Saturday",800,"SO",24,3,"R",1.17,1312.5,847.68,10,2,9.22,0,37.16,6.78,2.37,50.6666015625,1.08,2.53,"3",0,1,0.333333333333333,"dm.minus",-12581,"0"
"8391","2006","02","04","Saturday",1260,"SC",39,2,"R",1.33,3007,1641.82,40,1,15.96,0,46,0,0,86.328125,1.1,2.02,"3",0,1,0.2,"dm.minus",-12569,"0"
"8392","2006","02","04","Saturday",1,"FT",34,1.41,"R",1.18,998,1044.39,27.4,1.27,7.99,0,55.8333333333333,5.32,1.79,42.957578125,1.07,1.95,"4",63.7599999999996,0,0.5,"dm.plus",12580,"0"
"8393","2006","02","04","Saturday",0,"SB",20,1.54,"R",1.11,737.5,564.21,20.79,1.21,9.52,0,43.58,4.92,1.62,48.5080859375,1.05,2.14,"4",31.9099999999994,0,0.5,"dm.plus",12574,"0"
"8394","2006","02","04","Saturday",1,"SN",20,1,"P",1.1,649.5,426.15,18.94,1.21,13.88,0.065295518,45.35,10.51,1.52,33.734375,1.09,2.2975,"5",37.0599999999994,0,0.4,"dm.minus",-12565,"0"
"8395","2006","02","07","Tuesday",0,"SC",18,1,"P",2,1153,351.89,6,1,16,0.183317327,33,20,1.22,49.828125,2,0,"3",456,1,0.1,"dm.plus",12590,"0"
"8396","2006","02","07","Tuesday",0,"SO",19,1,"P",1,1329.5,348.22,6,2,13,0.426944889,28.43,26,1,70.484375,2,0,"3",464,2,0.1,"dm.minus",-12593,"0"
"8397","2006","02","07","Tuesday",1,"SO",19,1,"P",1,1351,426.12,6,2,12,0.389109631,24.63,26,2,76.15625,2,0,"3",457,2,0.1,"dm.minus",-12591,"0"
"8398","2006","02","07","Tuesday",0,"SO",19,1,"P",1.46,1241,489.82,22.58,1.46,57,0.552756861,86.9791666666667,25,0,61.796875,1,1,"5",152.13,0,0.266666666666667,"dm.plus",12602,"0"
"8399","2006","02","07","Tuesday",0,"SF",18,1,"P",1.17,887,553.54,21.34,1.18,7,0.035599845,57.8325,21,0,72.1875,1.08,2.15,"5",30.5449999999996,0,0.3,"dm.minus",-12612,"0"
"8400","2006","02","07","Tuesday",100,"SE",19,1.11,"P",1.24,890.5,894.82,18.03,1.32,4,0.028490721,41.7225,6,1,33.234375,1,0,"5",211.605,0,0.266666666666667,"dm.minus",-12583,"0"
"8401","2006","02","07","Tuesday",1,"SO",22,1,"P",2,150,471.97,5,1.71,4,0.186607029,0,13,2,49.03125,1,0,"5",119.91,0,0.1,"dm.minus",-12594,"0"
"8402","2006","02","07","Tuesday",480,"SO",23,1.37,"R",1.67,921.5,627.91,16,2,9.56,0.610894207,102.0475,6.59,2,18.68359375,3,1,"3",0,1,0.233333333333333,"dm.minus",-12597,"0"
"8403","2006","02","07","Tuesday",0,"SN",22,1,"R",2,1415.5,688.18,1,2,15.86,0.93223764,0,11.23,5,30.55859375,3,0,"3",0,1,0.133333333333333,"dm.minus",-12584,"0"
"8404","2006","02","07","Tuesday",300,"SO",22,2,"R",1.48,1654,1138.87,38,1,13.34,0.045082034,0,8.84,1.61,13.02539063,1,0.83,"3",990,1,0.233333333333333,"dm.minus",-12606,"0"
"8405","2006","02","07","Tuesday",480,"SD",26,2,"R",1.24,1026,521.61,19,1,18.4,0.025345706,54.6325,9.8,1,63.46875,1.08,1.87,"3",0,1,0.266666666666667,"dm.plus",12607,"0"
"8406","2006","02","07","Tuesday",0,"SB",27,1,"R",1.19,1228.5,1082.76,18.44,1.36,9.68,0,41.0833333333333,5.55,1.18,42.92078125,1.04,1.94,"4",33.1599999999995,0,0.433333333333333,"dm.minus",-12589,"0"
"8407","2006","02","07","Tuesday",1,"SB",18,1,"P",1,1450,0,2,1,9,0,37.57,6,2,71.796875,2,1,"3",615,1,0.0333333333333333,"dm.plus",12603,"1"
"8408","2006","02","07","Tuesday",0,"SE",18,1,"P",1.2,1075,715.26,20.5,1.13,6,0,40.2458333333333,9,0,87.65625,1.09,2.1,"5",34.7949999999996,0,0.3,"dm.plus",12598,"1"
"8409","2006","02","07","Tuesday",0,"SO",24,1.5,"R",3,2450,218,3,1,28.42,0.099160083,36,11.955,0,77.296875,2,1,"3",0,1,0.133333333333333,"dm.plus",12601,"1"
"8410","2006","02","07","Tuesday",1,"SB",22,1.5,"R",1.27,1518.5,978.36,16.98,1.5,12.08,0.490873172,69.8425,7.19,1.51,57.3828125,1,0,"5",121.94,0,0.366666666666667,"dm.plus",12587,"1"
"8411","2006","02","07","Tuesday",0,"SG",21,3,"R",1.21,1168,965.2,19.39,1.44,11.69,0,47.9758333333333,7.01,1.26,47.9022265625,1.01,1.76,"4",123.02,0,0.433333333333333,"dm.plus",12599,"1"
"8412","2006","02","08","Wednesday",1460,"SM",26,2.16,"P",1.14,3300,0,20,1,24,0.033753812,21.14,15,7,45.0703125,1.06,2.35,"3",0,1,0.2,"dm.plus",12627,"0"
"8413","2006","02","08","Wednesday",0,"SG",24,2,"P",1,100,443.09,5,2,10,0.085631052,284,6,5,66.6875,2,1,"3",0,1,0.0333333333333333,"dm.minus",-12617,"0"
"8414","2006","02","08","Wednesday",0,"SN",24,1,"P",1.18,1048,594.68,24.91,1.35,9,0.024699013,51.37,10,3.7,66.953125,2,0,"5",225.98,0,0.266666666666667,"dm.minus",-12622,"0"
"8415","2006","02","08","Wednesday",500,"SO",19,1.36,"P",1.09,729.75,437.18,23.04,1.18,4,0.048916779,44.65,7,2,28.17578125,1.05,2.24,"5",43.9699999999996,0,0.333333333333333,"dm.plus",12629,"0"
"8416","2006","02","08","Wednesday",1,"SF",22,1,"P",1,1186,727.59,2,4,5,0.039758985,71.62,6,6,58.546875,2,1,"1",0,2,0.1,"dm.minus",-12621,"0"
"8417","2006","02","08","Wednesday",0,"SM",19,2,"P",1.1,1119.5,795.64,14,1,1,0,25.32,8.77,4,77.234375,1,1.38,"3",375,1,0.2,"dm.plus",12625,"0"
"8418","2006","02","08","Wednesday",1,"SE",27,4,"R",1.13,4200,1271,15,4,12.12,0.083942081,0,7.84,4.06,49.6875,1,3,"2",782,3,0.133333333333333,"dm.minus",-12615,"0"
"8419","2006","02","08","Wednesday",7000,"SD",22,2.02,"R",1,1633,1049.78,4,3,13.75,0.286907178,83.31,8.35,2,29.03515625,1,2,"3",0,1,0.2,"dm.minus",-12631,"0"
"8420","2006","02","08","Wednesday",1,"SD",23,6,"R",1,999.5,661.39,3,1,15.8,0.272752927,26,9.38,2.22,62.0546875,1,2,"3",0,1,0.166666666666667,"dm.plus",12630,"0"
"8421","2006","02","08","Wednesday",780,"SO",38,1.53,"R",1.19,1264,896.15,30.06,1.37,8.29,0.025230151,55.55,5.29,2.98,26.6953125,1.1,2.25,"5",107.84,0,0.466666666666667,"dm.plus",12628,"0"
"8422","2006","02","08","Wednesday",1,"SB",20,1.45,"R",1.05,643,428.37,20.0033333333333,1.11,9.69,0.128540624,33.27,6.56,1.65,62.1171875,1.08,2.29,"5",17.0899999999994,0,0.433333333333333,"dm.plus",12619,"0"
"8423","2006","02","08","Wednesday",0,"SL",20,3,"R",1.05,945,577.77,20.6033333333333,1.23,9.46,0.129890184,48.16,5.39,2.05,30.71875,1.06,1.98,"5",93.6399999999997,0,0.4,"dm.minus",-12618,"0"
"8424","2006","02","08","Wednesday",0,"SO",28,4,"P",1.12,950,832.18,98,2,15.81,0.009662168,54.56,12.54,6.18,25.6328125,1,1.61,"3",689,1,0.233333333333333,"dm.plus",12620,"1"
"8425","2006","02","09","Thursday",100,"SF",27,1.92,"P",1.24,1078.5,772.47,32,1,28,0.429926277,48.4533333333333,25,4.13,24.7890625,1.04,1.84,"3",0,1,0.266666666666667,"dm.plus",12643,"0"
"8426","2006","02","09","Thursday",700,"FT",19,1.25,"P",1,976.5,601.62,4,3,25,0,40.19,7,2,64.71875,2,0,"3",0,2,0.133333333333333,"dm.plus",12637,"0"
"8427","2006","02","09","Thursday",0,"SH",18,1,"P",1.16,749,425.53,17.07,1.22,11.74,0.284712646,37.06,2,0,50.921875,1,1,"5",109.14,0,0.3,"dm.plus",12634,"0"
"8428","2006","02","09","Thursday",800,"SO",18,1.14,"P",1.15,717,427.65,18.96,1.15,10.6,0.011070915,38.5,1,0,39.4453125,1.07,2.21,"5",38.4199999999995,0,0.366666666666667,"dm.plus",12639,"0"
"8429","2006","02","09","Thursday",160,"FT",19,1.37,"P",1.31,1662.5,1318.73,35,1,18.59,0.053057248,57.5566666666667,13.95,13,40.6015625,1.04,2.28,"3",0,1,0.3,"dm.plus",12638,"0"
"8430","2006","02","09","Thursday",400,"SL",21,2,"R",1.13,905.5,723.9,6,1,11.02,0.522184361,42,6.9,2.04,35.0234375,1,3,"3",282,1,0.266666666666667,"dm.plus",12635,"0"
"8431","2006","02","09","Thursday",900,"SO",19,1.26,"R",1,681,342.25,4,1,13.72,0.136760695,0,8,0,57.34375,1.12,2.43,"3",0,1,0.233333333333333,"dm.plus",12641,"0"
"8432","2006","02","09","Thursday",0,"SL",19,1,"P",1,250,208.21,3,1,12.43,0.16350665,0,0,2,56.59375,1.06,2.34,"3",0,1,0.133333333333333,"dm.plus",12640,"0"
"8433","2006","02","09","Thursday",1,"SE",30,1.37,"R",1.18,1259.5,866.53,20.27,1.31,10.31,0.358808022,43.7233333333333,5.51,1.99,65.578125,1.05,2.18,"5",21.5199999999996,0,0.466666666666667,"dm.plus",12633,"0"
"8434","2006","02","10","Friday",0,"SB",18,1,"P",1.38,648,352.65,18,2,63,0.127939025,60.33,5,1,72.640625,1,1,"3",0,2,0.133333333333333,"dm.minus",-12667,"0"
"8435","2006","02","10","Friday",1,"SF",19,1,"P",1.18,717.5,289.73,72,2,32,0.06497323,21.99,20,1,81.875,1.06,2.39,"3",0,1,0.2,"dm.minus",-12663,"0"
"8436","2006","02","10","Friday",0,"SN",19,2,"P",2,1900,681,3,2,13,0.10915409,68.1566666666667,28,1,75.328125,2,0,"3",5,2,0.0333333333333333,"dm.minus",-12649,"0"
